Id,Start,Name,Impact,Currency
1cefdba7-8861-4f3a-bb28-1d34748315e1,02/27/2025 08:00:00,Gross Domestic Product (QoQ),HIGH,CHF
d9bdcd7a-1766-4b64-9c3b-8d379180c616,02/27/2025 13:30:00,Gross Domestic Product Annualized,HIGH,USD
ac537633-a76c-4ea2-8c05-c8ce6d0e621d,02/27/2025 14:00:00,President Trump speech,HIGH,USD
278a4843-a27b-4f5e-afc8-2062c474f1a3,02/27/2025 18:50:00,President Trump speech,HIGH,USD
efbef429-948f-45c3-a7e3-416be0ad3f50,02/27/2025 23:30:00,Tokyo Consumer Price Index (YoY),HIGH,JPY
6ec33285-bc7d-4761-84cb-a8fd787653b3,02/27/2025 23:30:00,"Tokyo CPI ex Food, Energy (YoY)",HIGH,JPY
97fd5163-a90f-4778-8009-f3b720b08035,02/28/2025 13:30:00,Gross Domestic Product Annualized,HIGH,CAD
aadbf56d-7260-44cb-93df-a139e0574ef4,02/28/2025 13:30:00,Core Personal Consumption Expenditures - Price Index (MoM),HIGH,USD
4074ffee-8346-4d8c-8b89-58508fd3329b,02/28/2025 13:30:00,Core Personal Consumption Expenditures - Price Index (YoY),HIGH,USD
71cc1a09-1021-4402-906d-f3f1a30d8733,02/28/2025 18:00:00,President Trump speech,HIGH,USD
4b70ccd3-e508-4a14-b8be-73f8c4eda84a,03/03/2025 10:00:00,Core Harmonized Index of Consumer Prices (MoM),HIGH,EUR
b5a9d1b9-b8f2-4204-bcec-4bf9c4ef5889,03/03/2025 10:00:00,Core Harmonized Index of Consumer Prices (YoY),HIGH,EUR
fd3af50a-72b7-4e69-b7e2-854006cdf374,03/03/2025 10:00:00,Harmonized Index of Consumer Prices (MoM),HIGH,EUR
57d1b4dd-bb9a-4164-bddb-c69b40314812,03/03/2025 10:00:00,Harmonized Index of Consumer Prices (YoY),HIGH,EUR
23b6d1e8-407a-49cb-bef3-2f76f91f018b,03/03/2025 15:00:00,ISM Manufacturing PMI,HIGH,USD
808b1564-39f5-45ca-bd73-4da1ff3d81e9,03/04/2025 00:30:00,RBA Meeting Minutes,HIGH,AUD
8a49df82-3901-40d5-80d8-a283e10a799a,03/04/2025 00:30:00,Retail Sales s.a. (MoM),HIGH,AUD
5dfb9882-24c6-44a8-831b-8a29824c9074,03/05/2025 00:30:00,Gross Domestic Product (QoQ),HIGH,AUD
297667ed-4e96-4db1-97e6-62fce16ee930,03/05/2025 00:30:00,BoJ Governor Ueda speech,HIGH,JPY
a5ab7cc1-934c-432b-aa8d-a86aa00d6679,03/05/2025 02:00:00,President Trump speech,HIGH,USD
3ddc1938-91a8-48f4-8b7d-eeffbd824643,03/05/2025 07:30:00,Consumer Price Index (YoY),HIGH,CHF
713adbae-6adc-423d-81f4-4a59daabc2b0,03/05/2025 13:15:00,ADP Employment Change,HIGH,USD
8e0daf74-6dda-41f6-bc7e-3b8d0d1246cc,03/05/2025 14:30:00,BoE Monetary Policy Report Hearings,HIGH,GBP
88a597c3-2e47-4eb3-afaa-a55f5f118f6f,03/05/2025 15:00:00,ISM Services PMI,HIGH,USD
aebfcf98-d50d-4cb0-9632-7619bc22a33b,03/06/2025 00:30:00,Trade Balance (MoM),HIGH,AUD
b9517d21-7217-4070-af0b-3b128706a981,03/06/2025 10:00:00,Retail Sales (YoY),HIGH,EUR
1090e722-e85d-45f3-af9c-012ea195ebc3,03/06/2025 13:15:00,ECB Main Refinancing Operations Rate,HIGH,EUR
3d8b6177-4395-4fbf-9f42-3de00f38f5f7,03/06/2025 13:15:00,ECB Monetary Policy Statement,HIGH,EUR
96f43c0f-2b96-4db9-9de7-3520272a8e75,03/06/2025 13:15:00,ECB Rate On Deposit Facility,HIGH,EUR
1f9170cf-e50b-4b8b-8fca-0242340fb016,03/06/2025 13:45:00,ECB Press Conference,HIGH,EUR
5bd194ff-6558-4478-9bdb-7552259fbd00,03/06/2025 15:35:00,ECB's President Lagarde speech,HIGH,EUR
111a8ad7-81d7-43e9-ae94-56217a4ee942,03/07/2025 09:30:00,ECB's President Lagarde speech,HIGH,EUR
e0c354c1-9a26-4ece-a2e1-137592f470c8,03/07/2025 10:00:00,Gross Domestic Product s.a. (QoQ),HIGH,EUR
760bdb4a-d960-4618-8281-fc05aaf72eec,03/07/2025 10:00:00,Gross Domestic Product s.a. (YoY),HIGH,EUR
98f4c563-1f86-4207-859d-47211cfc5011,03/07/2025 13:30:00,Net Change in Employment,HIGH,CAD
e184af6a-265b-46d5-bcdf-b275ef6b1c6b,03/07/2025 13:30:00,Unemployment Rate,HIGH,CAD
1e62a2ce-fa1d-4051-886a-045b8ffa6f98,03/07/2025 13:30:00,Average Hourly Earnings (MoM),HIGH,USD
055c7f87-84ef-403a-bb32-9b0e6264a9c1,03/07/2025 13:30:00,Average Hourly Earnings (YoY),HIGH,USD
c41049ba-1438-4580-b908-cf4f1cc3038e,03/07/2025 13:30:00,Nonfarm Payrolls,HIGH,USD
38d67c3a-7e8a-4f61-bffc-16a41f3b76c2,03/07/2025 17:30:00,Fed's Chair Powell speech,HIGH,USD
0fcd087b-1dc3-4c71-8f25-33964eb84824,03/10/2025 23:50:00,Gross Domestic Product (QoQ),HIGH,JPY
537effaa-5f7b-486e-a8ad-76c41fb047eb,03/12/2025 08:45:00,ECB's President Lagarde speech,HIGH,EUR
8f130fc0-2a5c-4fe6-b87c-76b29c4f087f,03/12/2025 12:30:00,Consumer Price Index (MoM),HIGH,USD
29175010-d058-4796-9c99-a96a06417620,03/12/2025 12:30:00,Consumer Price Index (YoY),HIGH,USD
79ccd3d5-bedd-4081-8b58-55ad563ecbbc,03/12/2025 12:30:00,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
e1171739-2014-4e97-8b40-0627e8f8b46b,03/12/2025 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
04043bba-3349-4a5a-9bfd-a0e559926367,03/12/2025 13:45:00,BoC Interest Rate Decision,HIGH,CAD
e2b28db8-cdcc-494b-b305-e823d93e892f,03/12/2025 13:45:00,BoC Monetary Policy Statement,HIGH,CAD
48456506-c5dd-4f19-a4c2-949182c9dfe0,03/12/2025 14:30:00,BoC Press Conference,HIGH,CAD
3e6db202-9a90-41e1-8d8b-82c65f97b799,03/13/2025 12:30:00,Producer Price Index ex Food & Energy (YoY),HIGH,USD
35b848ac-bf23-4432-8157-ed50d874fbd8,03/14/2025 14:00:00,Michigan Consumer Sentiment Index,HIGH,USD
7af39cfc-5e15-4213-9c09-5027a9664ca2,03/17/2025 12:30:00,Retail Sales (MoM),HIGH,USD
a833fe58-0168-4a43-85be-92c049030fdd,03/17/2025 12:30:00,Retail Sales Control Group,HIGH,USD
4acbdca2-ae0a-4b65-9766-9dc7b36df76b,03/17/2025 14:00:00,ECB's President Lagarde speech,HIGH,EUR
196d09f6-9bb9-4e24-a6ed-cf4b8b8a8c73,03/18/2025 12:30:00,BoC Consumer Price Index Core (YoY),HIGH,CAD
9f74006f-4e96-4ee8-9f66-d5c5064cdf3a,03/18/2025 12:30:00,Consumer Price Index (YoY),HIGH,CAD
b5041df5-708e-4c3b-b673-725696267fc6,03/19/2025 02:25:00,BoJ Monetary Policy Statement,HIGH,JPY
9f8dd946-066d-4d18-92e5-b6d33a02921d,03/19/2025 02:25:27,BoJ Interest Rate Decision,HIGH,JPY
ca2b9838-7f10-4d88-99de-daf4a81ccb9c,03/19/2025 06:30:00,BoJ Press Conference,HIGH,JPY
a02543c0-7dae-4db2-9270-793995fb0f83,03/19/2025 18:00:00,Fed Interest Rate Decision,HIGH,USD
f2a3c944-909b-455c-8d44-7cb34c7be5eb,03/19/2025 18:00:00,Fed Monetary Policy Statement,HIGH,USD
10c4ed07-9183-4d96-ae6e-6853e404fec1,03/19/2025 18:00:00,FOMC Economic Projections,HIGH,USD
6d8289c5-3b07-44a8-ac71-4ad6ffadfc2c,03/19/2025 18:00:00,Interest Rate Projections - 1st year,HIGH,USD
ce112c28-e177-43bf-b249-a0613bc07fb6,03/19/2025 18:00:00,Interest Rate Projections - 2nd year,HIGH,USD
25df6ec9-94f3-47c3-a91e-3452e2b2ee58,03/19/2025 18:00:00,Interest Rate Projections - Current,HIGH,USD
32772c39-a893-414b-a78f-01e11af2bd36,03/19/2025 18:00:00,Interest Rate Projections - Longer,HIGH,USD
89f9e00a-7094-4fda-8384-cde9cddadad2,03/19/2025 18:30:00,FOMC Press Conference,HIGH,USD
5a4cc69d-0b34-45e5-ac04-095d926e96f0,03/19/2025 21:45:00,Gross Domestic Product (QoQ),HIGH,NZD
4222c61d-b18c-421a-b043-dd243e0ce6c1,03/19/2025 21:45:00,Gross Domestic Product (YoY),HIGH,NZD
d3602efa-0dc6-4725-8054-6d804a8482ce,03/20/2025 00:30:00,Employment Change s.a.,HIGH,AUD
4e04623b-ff45-4632-a0f8-dd2266cd8e40,03/20/2025 00:30:00,Unemployment Rate s.a.,HIGH,AUD
63c419f2-6265-4bdb-875a-976703dae2cb,03/20/2025 07:00:00,Claimant Count Change,HIGH,GBP
36979003-e205-477a-b59c-cd828bffe889,03/20/2025 07:00:00,Employment Change (3M),HIGH,GBP
9bea15e2-fd30-449a-b0a0-ba8cb7dd45e0,03/20/2025 07:00:00,ILO Unemployment Rate (3M),HIGH,GBP
41e4ad8a-2386-4842-a66c-cb6f91bb2b16,03/20/2025 08:00:00,ECB's President Lagarde speech,HIGH,EUR
55ec3a84-0197-444f-b34d-6d8a3e38b21f,03/20/2025 08:30:00,SNB Interest Rate Decision,HIGH,CHF
6e704772-8d13-40e5-a647-24db8b5b3588,03/20/2025 08:30:00,SNB Monetary Policy Assessment,HIGH,CHF
f0b9f9df-c1d0-4f4d-a4b7-66aced03ec25,03/20/2025 09:00:00,SNB Press Conference,HIGH,CHF
4c96052e-49e6-44c5-be4c-3e44056624a3,03/20/2025 12:00:00,BoE Interest Rate Decision,HIGH,GBP
98a7fb61-0bce-4118-8743-4d9da4152f18,03/20/2025 12:00:00,BoE Minutes,HIGH,GBP
04afcc3c-c0d7-42f7-ae66-0787f1cacb8d,03/20/2025 12:00:00,BoE Monetary Policy Summary,HIGH,GBP
eb4381f2-f306-484e-88f6-bcc3809df30e,03/20/2025 12:00:00,BoE MPC Vote Rate Cut,HIGH,GBP
1d2deda1-d6c2-4f5b-a70a-cebf605d104d,03/20/2025 12:00:00,BoE MPC Vote Rate Hike,HIGH,GBP
752fa320-905f-481b-9a8c-261469997793,03/20/2025 12:00:00,BoE MPC Vote Rate Unchanged,HIGH,GBP
e84e3dbb-d6d4-4cd4-8ed0-059804e4bfaf,03/20/2025 14:40:00,President Trump speech,HIGH,USD
6031b751-ad77-47f1-9aea-dcf35e524e08,03/20/2025 17:00:00,BoC's Governor Macklem speech,HIGH,CAD
e2a227d1-d6bb-4be5-8f91-f89321fe076b,03/21/2025 15:00:00,President Trump speech,HIGH,USD
bd0c7036-1fca-4dd1-b0ee-ddccfdab5a3b,03/24/2025 09:00:00,HCOB Composite PMI,HIGH,EUR
af7e61f4-8b4a-448b-9e26-62d89176cffa,03/24/2025 09:00:00,HCOB Manufacturing PMI,HIGH,EUR
00952337-cbfb-4c3f-947a-83869afcbc6a,03/24/2025 09:00:00,HCOB Services PMI,HIGH,EUR
f71ca130-254e-42fe-b3d7-292e7589a9ed,03/24/2025 09:30:00,S&P Global Composite PMI,HIGH,GBP
90810c89-a9cb-48c4-8d6a-feef0e0739b9,03/24/2025 09:30:00,S&P Global Manufacturing PMI,HIGH,GBP
454bc957-e095-420c-b5c4-8ddabfe4c040,03/24/2025 09:30:00,S&P Global Services PMI,HIGH,GBP
6207f2a4-e231-40ed-8c89-6596ea0ec9c7,03/24/2025 13:45:00,S&P Global Manufacturing PMI,HIGH,USD
65207f9f-72e7-4c90-aff3-857fb9ed58f2,03/24/2025 13:45:00,S&P Global Services PMI,HIGH,USD
1d1a66af-6caf-47e4-ae17-e05220475fb0,03/24/2025 18:00:00,BoE's Governor Bailey speech,HIGH,GBP
c43076ce-1425-4514-9316-f5933fb4e537,03/25/2025 03:20:00,BoJ Governor Ueda speech,HIGH,JPY
3515a70d-5690-451a-8052-9575bde31bb8,03/26/2025 00:30:00,Monthly Consumer Price Index (YoY),HIGH,AUD
033e5b05-70b7-441d-b8d3-641ad595989f,03/26/2025 07:00:00,Consumer Price Index (MoM),HIGH,GBP
3b8bff1c-5a3a-4122-8941-c897a6e26bc2,03/26/2025 07:00:00,Consumer Price Index (YoY),HIGH,GBP
22a89b50-489c-4041-bfaf-f3cfab408ad8,03/26/2025 07:00:00,Core Consumer Price Index (YoY),HIGH,GBP
aa5c8c72-6143-461f-a110-313127d86b2c,03/27/2025 12:30:00,Gross Domestic Product Annualized,HIGH,USD
dac0f6ac-cd0a-4a98-93e6-2d9c18225567,03/27/2025 18:05:00,ECB's President Lagarde speech,HIGH,EUR
0ebbcd81-2cd4-4820-b2d6-4f614ec65877,03/27/2025 23:30:00,Tokyo Consumer Price Index (YoY),HIGH,JPY
0ef1e931-3c35-4e36-959f-f92a642f55f8,03/27/2025 23:30:00,"Tokyo CPI ex Food, Energy (YoY)",HIGH,JPY
fd0ff1d9-f4d5-490b-80fb-082b2ddd4f90,03/28/2025 07:00:00,Gross Domestic Product (QoQ),HIGH,GBP
6eda2eac-247b-4240-a40a-03aa0e990922,03/28/2025 07:00:00,Gross Domestic Product (YoY),HIGH,GBP
996080ea-dbab-42ff-b7f1-3f594aff6aaa,03/28/2025 07:00:00,Retail Sales (MoM),HIGH,GBP
846e2bcf-9fbc-49d4-987f-4a553ced77a5,03/28/2025 12:30:00,Core Personal Consumption Expenditures - Price Index (MoM),HIGH,USD
f6ef9208-986e-4110-831d-b34525c4925b,03/28/2025 12:30:00,Core Personal Consumption Expenditures - Price Index (YoY),HIGH,USD
0ff6b7fd-815e-49e7-aa2c-9b16cc35494c,03/31/2025 23:50:00,Tankan Large Manufacturing Index,HIGH,JPY
65ba65c5-4eeb-4175-ab17-5048c5cec134,04/01/2025 00:30:00,Retail Sales s.a. (MoM),HIGH,AUD
9b2412af-7a44-41c4-b5a1-23cabf6af838,04/01/2025 03:30:00,RBA Interest Rate Decision,HIGH,AUD
2ae6bcbc-fbd2-4e49-82a1-a1debf4b3dd8,04/01/2025 03:30:00,RBA Monetary Policy Statement,HIGH,AUD
a170cbef-f3f9-4591-a7ce-02b793b17860,04/01/2025 03:30:00,RBA Rate Statement,HIGH,AUD
3aff19c9-9588-4cd9-9288-9f1e15b0963c,04/01/2025 04:30:00,RBA Press Conference,HIGH,AUD
914bfe20-1bcd-4ebb-8906-6598f0e36517,04/01/2025 09:00:00,Core Harmonized Index of Consumer Prices (MoM),HIGH,EUR
1ca0cf89-fed3-48d5-8519-04d1e6b76761,04/01/2025 09:00:00,Core Harmonized Index of Consumer Prices (YoY),HIGH,EUR
27e0fccf-aa3c-47e0-a27b-5e0dc99b2f96,04/01/2025 09:00:00,Harmonized Index of Consumer Prices (MoM),HIGH,EUR
e610034e-b85c-4382-b949-c81d2219ce9d,04/01/2025 09:00:00,Harmonized Index of Consumer Prices (YoY),HIGH,EUR
f3fdb738-282d-492d-af06-516e1a402072,04/01/2025 12:30:00,ECB's President Lagarde speech,HIGH,EUR
44260c1b-4c3a-47db-8e15-a50152462bec,04/01/2025 14:00:00,ISM Manufacturing PMI,HIGH,USD
13f82f3e-f015-4c8a-9f8a-ffe0535f0103,04/01/2025 22:20:00,Fed's Goolsbee speech,HIGH,USD
d49f33cf-2681-45cd-a84a-eaec36990224,04/02/2025 12:15:00,ADP Employment Change,HIGH,USD
6f190f69-c28e-4e5b-a06a-0f0f973e74f0,04/02/2025 20:00:00,US Liberation Day Tariff Announcements,HIGH,USD
2da08d1e-6fe4-4dad-bbb0-59eff25fa171,04/03/2025 00:30:00,Trade Balance (MoM),HIGH,AUD
7d4cf69e-193a-458c-b546-14d1410333ed,04/03/2025 06:30:00,Consumer Price Index (YoY),HIGH,CHF
583617c1-e251-44b6-a5d7-28abdfb3f9ed,04/03/2025 14:00:00,ISM Services PMI,HIGH,USD
a790e5c2-2c07-4d5b-963d-0ce7b5a8c663,04/04/2025 12:30:00,Net Change in Employment,HIGH,CAD
32e2da4d-eeba-4912-bfde-f5c77694a104,04/04/2025 12:30:00,Unemployment Rate,HIGH,CAD
33d40b59-9348-4b23-8073-e6d02cb460f1,04/04/2025 12:30:00,Average Hourly Earnings (MoM),HIGH,USD
2fbd6d01-1429-4f67-a7ee-f7ddcc43a762,04/04/2025 12:30:00,Average Hourly Earnings (YoY),HIGH,USD
1c3d34b9-0f03-47ed-8d69-a690ad5e724d,04/04/2025 12:30:00,Nonfarm Payrolls,HIGH,USD
6ce75085-9e5a-4d95-b47d-6787bf966b58,04/04/2025 15:25:00,Fed's Chair Powell speech,HIGH,USD
36782f36-a8fc-4cea-992f-5f2cb6c9ded2,04/07/2025 09:00:00,Retail Sales (YoY),HIGH,EUR
288ffe4d-cf95-45c3-bd66-535f56213e88,04/09/2025 02:00:00,RBNZ Interest Rate Decision,HIGH,NZD
18155897-532e-4424-9423-b42f524397ac,04/09/2025 02:00:00,RBNZ Monetary Policy Review,HIGH,NZD
a3228e28-8e74-44df-8f65-cc29e691feaf,04/09/2025 06:15:00,BoJ Governor Ueda speech,HIGH,JPY
2fcca8b1-8b6b-4131-8cec-81541d19da93,04/09/2025 18:00:00,FOMC Minutes,HIGH,USD
34f94b07-6722-4476-a936-39ea60cefc43,04/10/2025 10:00:00,RBA Governor Bullock speech,HIGH,AUD
27dc242f-f0e5-406c-816b-8ac902a7c9e6,04/10/2025 12:30:00,Consumer Price Index (MoM),HIGH,USD
de1544ba-a828-4e84-bdb8-e5430f083dfa,04/10/2025 12:30:00,Consumer Price Index (YoY),HIGH,USD
06d66d33-72a3-4860-a5ec-7d7787e56355,04/10/2025 12:30:00,Consumer Price Index ex Food & Energy (MoM),HIGH,USD
b663e7c1-4264-46a8-97aa-bec49e52a1bf,04/10/2025 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
92153389-ae5c-4995-a58b-6200eabae5a9,04/11/2025 09:45:00,ECB's President Lagarde speech,HIGH,EUR
76392152-e156-4f91-b579-d7ce615dac5d,04/11/2025 12:30:00,Producer Price Index ex Food & Energy (YoY),HIGH,USD
ed5bdd60-f8b1-456f-9dfc-08352914417e,04/11/2025 14:00:00,Michigan Consumer Sentiment Index,HIGH,USD
a8ca651b-7a24-45d7-afba-1f5217550f00,04/15/2025 01:30:00,RBA Meeting Minutes,HIGH,AUD
9c73744d-234e-4b9e-93bc-2b8b5e5add2c,04/15/2025 06:00:00,Claimant Count Change,HIGH,GBP
011577ba-490a-4a76-bb17-748e88969c2b,04/15/2025 06:00:00,Employment Change (3M),HIGH,GBP
34b39ad2-10a2-4152-bc51-708514332208,04/15/2025 06:00:00,ILO Unemployment Rate (3M),HIGH,GBP
db7d6770-c3e1-46d1-a62c-b8f2fd973a3c,04/15/2025 08:00:00,ECB Bank Lending Survey,HIGH,EUR
4d69efeb-9509-4590-8cc2-7f42fa460930,04/15/2025 12:30:00,BoC Consumer Price Index Core (YoY),HIGH,CAD
cc67e421-28ee-4544-bd3c-610ea6ea01a8,04/15/2025 12:30:00,Consumer Price Index (YoY),HIGH,CAD
e81e9074-eb02-4c5f-af54-00e3ba80096c,04/15/2025 16:00:00,ECB's President Lagarde speech,HIGH,EUR
d45e66f6-55eb-40f8-8527-fe32b27c3a86,04/16/2025 06:00:00,Consumer Price Index (MoM),HIGH,GBP
c6c3b99e-f135-4e2c-93af-f531f0e5e1d1,04/16/2025 06:00:00,Consumer Price Index (YoY),HIGH,GBP
eabdb772-e3a6-45cc-8779-d095bb658ea5,04/16/2025 06:00:00,Core Consumer Price Index (YoY),HIGH,GBP
871dcf65-25c1-4935-89d3-cd4bda7385cb,04/16/2025 12:30:00,Retail Sales (MoM),HIGH,USD
7ab9cbc7-3a7a-4105-af70-68bf12491090,04/16/2025 12:30:00,Retail Sales Control Group,HIGH,USD
d44beaff-124f-4745-8daf-144068a5b9c5,04/16/2025 13:45:00,BoC Interest Rate Decision,HIGH,CAD
7ff1697e-2e39-4de9-bc9f-8a9a8b7e1ca3,04/16/2025 13:45:00,BoC Monetary Policy Report,HIGH,CAD
1a5a7605-4461-4b4c-a697-bba5880da433,04/16/2025 13:45:00,BoC Monetary Policy Statement,HIGH,CAD
4a31ea02-65fd-4ab7-b9c8-26bedd3c0880,04/16/2025 14:30:00,BoC Press Conference,HIGH,CAD
aab5e281-ef02-46e6-b66d-0702b83e6626,04/16/2025 17:30:00,Fed's Chair Powell speech,HIGH,USD
8b94f16e-7168-4da5-a96b-a37adbfd9942,04/16/2025 22:45:00,Consumer Price Index (QoQ),HIGH,NZD
498ba832-0552-4138-bdd0-7a5e227cced6,04/16/2025 22:45:00,Consumer Price Index (YoY),HIGH,NZD
f4354576-b877-4fdd-9e00-8635e537a0fa,04/17/2025 01:30:00,Employment Change s.a.,HIGH,AUD
18b86ebf-b112-4719-8574-0606d415e21f,04/17/2025 01:30:00,Unemployment Rate s.a.,HIGH,AUD
d5a2aaff-c3bf-4c9e-9e0b-2580636e325d,04/17/2025 12:15:00,ECB Main Refinancing Operations Rate,HIGH,EUR
e6c6b81e-c61b-45ad-8c2a-b488e85910ff,04/17/2025 12:15:00,ECB Monetary Policy Statement,HIGH,EUR
371dcd80-dd7a-4f29-87e4-c5be1f72c9a1,04/17/2025 12:15:00,ECB Rate On Deposit Facility,HIGH,EUR
71aa891f-ee14-445a-9d0e-d314de8fc3a3,04/17/2025 12:45:00,ECB Press Conference,HIGH,EUR
011f2bfd-c2b3-4ffc-8e4a-a90d04f68999,04/22/2025 14:00:00,ECB's President Lagarde speech,HIGH,EUR
47a52699-2228-4c36-9936-fdc217024b17,04/23/2025 08:00:00,HCOB Composite PMI,HIGH,EUR
c74b5803-29cf-44c0-8a94-b7e8e3069bd7,04/23/2025 08:00:00,HCOB Manufacturing PMI,HIGH,EUR
a9f81d87-0df9-44b5-8a23-3320b8a11671,04/23/2025 08:00:00,HCOB Services PMI,HIGH,EUR
470f7df6-f779-417e-ab15-ad0fe6b745d4,04/23/2025 08:30:00,S&P Global Composite PMI,HIGH,GBP
c7011805-27a6-487d-aa97-65aff6c98a87,04/23/2025 08:30:00,S&P Global Manufacturing PMI,HIGH,GBP
223d31e1-28ac-4c3c-a92f-2a7aa5d4b827,04/23/2025 08:30:00,S&P Global Services PMI,HIGH,GBP
52409f2b-7e55-4c32-8289-430c2f7bc14d,04/23/2025 13:45:00,S&P Global Manufacturing PMI,HIGH,USD
03baa42e-ffc5-4aa4-a886-c7fe58285325,04/23/2025 13:45:00,S&P Global Services PMI,HIGH,USD
e4e4ab6e-70fd-47c7-b9fd-c2bbd2f9849e,04/23/2025 17:15:00,BoE's Governor Bailey speech,HIGH,GBP
87486703-106a-4d2d-966c-7e9ff07fd32f,04/24/2025 23:30:00,Tokyo Consumer Price Index (YoY),HIGH,JPY
f3f48463-0ba3-4b05-853c-fe523f0ec42d,04/24/2025 23:30:00,"Tokyo CPI ex Food, Energy (YoY)",HIGH,JPY
d8a27c53-c5d0-4b65-ac0d-13672d58b02c,04/25/2025 06:00:00,Retail Sales (MoM),HIGH,GBP
69c3cf4a-4efe-40b1-9f36-52702c1ace47,04/30/2025 01:30:00,Consumer Price Index (QoQ),HIGH,AUD
69535986-264d-4666-a12a-5ad0744660f5,04/30/2025 01:30:00,Monthly Consumer Price Index (YoY),HIGH,AUD
94ae7329-74c7-4968-81c6-bfabf7901762,04/30/2025 01:30:00,RBA Trimmed Mean CPI (QoQ),HIGH,AUD
8a49d7f9-4641-4707-82f6-f16a3c0f414e,04/30/2025 01:30:00,RBA Trimmed Mean CPI (YoY),HIGH,AUD
f1ca722d-0731-432f-899d-2c20a0f4dd9d,04/30/2025 09:00:00,Gross Domestic Product s.a. (QoQ),HIGH,EUR
e29a35ff-ba63-4dd0-ba32-fb5372c46f0e,04/30/2025 09:00:00,Gross Domestic Product s.a. (YoY),HIGH,EUR
c3d24c5c-b73d-40a6-bdba-2ac215dcc6d1,04/30/2025 12:15:00,ADP Employment Change,HIGH,USD
87ee4d44-7044-4d7e-b7f5-548a4ff4f305,04/30/2025 12:30:00,Gross Domestic Product Annualized,HIGH,USD
037a44ce-80dc-45f8-a5b5-90fb94786dda,04/30/2025 14:00:00,Core Personal Consumption Expenditures - Price Index (MoM),HIGH,USD
dcfd4812-cd67-40f4-acaf-ae9b22d446f7,04/30/2025 14:00:00,Core Personal Consumption Expenditures - Price Index (YoY),HIGH,USD
3fe70923-fb00-4d37-b5b3-eb9004a60a42,04/30/2025 15:00:00,President Trump speech,HIGH,USD
c80e0017-05ad-44ac-9ff5-6e5e8c0f57be,04/30/2025 20:00:00,President Trump speech,HIGH,USD
9861bee4-c023-41e0-955c-da9f7803f6e9,05/01/2025 00:00:00,President Trump speech,HIGH,USD
d5a0a069-6241-4f0a-8ece-ce148eee93ba,05/01/2025 01:30:00,Trade Balance (MoM),HIGH,AUD
0c9f6422-8083-4bbf-9ba0-444325f98d0a,05/01/2025 03:02:00,BoJ Monetary Policy Statement,HIGH,JPY
56c19966-1dfd-483d-91f3-fc2b32e87483,05/01/2025 03:02:21,BoJ Interest Rate Decision,HIGH,JPY
7c8f3f1d-4e57-4d33-b262-56f64aa7dffa,05/01/2025 06:30:00,BoJ Press Conference,HIGH,JPY
09344611-98c3-4a4a-ad35-936b8fd0d298,05/01/2025 14:00:00,ISM Manufacturing PMI,HIGH,USD
397f0657-906a-4880-a7b9-fbad019cc978,05/02/2025 01:30:00,Retail Sales s.a. (MoM),HIGH,AUD
b9f8eb32-2cfb-49cb-b7f5-7bc427a86b53,05/02/2025 09:00:00,Core Harmonized Index of Consumer Prices (MoM),HIGH,EUR
dcaf32b6-1d41-4a0e-a88a-9e829994df27,05/02/2025 09:00:00,Core Harmonized Index of Consumer Prices (YoY),HIGH,EUR
ec82953a-d56c-4d85-800e-8625389c0a26,05/02/2025 09:00:00,Harmonized Index of Consumer Prices (MoM),HIGH,EUR
a4b74ea4-022c-4a54-af58-d5a803e6537d,05/02/2025 09:00:00,Harmonized Index of Consumer Prices (YoY),HIGH,EUR
337c3baa-3778-4716-98e7-5f48d5efe5d5,05/02/2025 12:30:00,Average Hourly Earnings (MoM),HIGH,USD
7758fa4c-649f-4802-94c9-b9139ee5212f,05/02/2025 12:30:00,Average Hourly Earnings (YoY),HIGH,USD
f2b921de-3da4-4680-b53b-01b6e92d6ca8,05/02/2025 12:30:00,Nonfarm Payrolls,HIGH,USD
fedbeb41-66fd-4f81-9b04-c3864e18334d,05/05/2025 06:30:00,Consumer Price Index (YoY),HIGH,CHF
9f157f6c-b30c-4ad0-bb3a-55df64950528,05/05/2025 14:00:00,ISM Services PMI,HIGH,USD
ab4ace0d-dd49-4488-8a12-a073273a3af4,05/06/2025 07:35:00,SNB Chairman Schlegel speech,HIGH,CHF
9948cb41-c8a0-4b15-b408-6ea4a66f2ead,05/06/2025 22:45:00,Employment Change,HIGH,NZD
16e6647d-bdd2-4af7-8a70-10981111507c,05/06/2025 22:45:00,Unemployment Rate,HIGH,NZD
5742e440-9d5d-4109-ab71-12204392f4c8,05/07/2025 09:00:00,Retail Sales (YoY),HIGH,EUR
122d3205-cf67-426b-9bd6-eeadc622b932,05/07/2025 18:00:00,Fed Interest Rate Decision,HIGH,USD
1ca62fc3-cbc5-4b12-a52e-ce0a2cb41723,05/07/2025 18:00:00,Fed Monetary Policy Statement,HIGH,USD
bf8aef80-985e-418d-a9d5-4f38499ecd00,05/07/2025 18:30:00,FOMC Press Conference,HIGH,USD
649b8eba-7d1a-4fcb-a785-f39a1d11f3c9,05/08/2025 11:02:00,BoE Interest Rate Decision,HIGH,GBP
